0,108,7
84,164,7
148,88,7
4,120,7
64,60,7
24,152,7
136,24,7
20,12,7
36,76,7
20,40,7
164,120,7
140,116,7
44,88,7
104,108,5
24,128,7
104,60,7
36,16,7
148,40,7
104,104,5
168,156,7
32,120,7
96,4,7
176,32,7
32,96,7
116,36,7
44,120,7
76,152,7
120,172,7
120,164,7
24,120,7
116,68,5
48,164,7
80,56,7
148,144,7
84,56,7
20,84,7
108,168,7
92,12,7
44,28,7
116,176,7
4,176,7
96,28,7
172,36,7
168,16,7
156,132,7
84,168,7
104,144,7
52,144,7
152,144,7
112,80,5
132,44,7
140,48,7
88,64,7
140,92,7
20,100,7
144,92,7
92,160,7
28,172,7
36,40,7
144,16,7
8,168,7
128,144,7
156,64,7
88,124,7
16,36,7
44,128,7
104,180,7
20,56,7
148,56,7
32,124,7
20,80,7
68,172,7
172,156,7
172,148,7
100,136,7
140,112,7
64,44,7
48,128,7
76,28,7
120,152,7
88,24,7
84,8,7
4,4,7
116,160,7
176,4,7
144,120,7
24,16,7
136,180,7
128,128,7
56,104,7
48,136,7
124,132,7
120,24,7
76,180,7
60,76,7
24,0,7
120,100,5
152,8,7
164,20,7
144,0,7
144,72,7
156,52,7
136,72,7
44,36,7
164,72,7
56,80,7
44,16,7
96,168,7
16,8,7
32,48,7
156,44,7
88,148,7
76,120,7
60,176,7
152,84,7
88,0,7
144,132,7
104,8,7
8,132,7
68,52,7
72,16,7
4,140,7
72,92,5
80,104,5
156,144,7
40,116,7
56,156,7
160,64,7
136,80,7
20,16,7
148,4,7
88,144,7
116,108,5
44,116,7
160,40,7
32,64,7
124,180,7
104,172,7
116,56,7
164,8,7
144,152,7
132,56,7
168,148,7
32,148,7
112,140,7
56,28,7
76,80,7
80,124,7
116,16,7
180,56,7
148,84,7
128,132,7
132,164,7
84,48,7
152,172,7
76,140,7
24,180,7
68,176,7
56,0,7
180,48,7
180,20,7
72,108,5
112,68,5
164,104,7
12,68,7
20,36,7
88,8,7
112,72,5
48,80,7
156,40,7
60,156,7
36,124,7
96,72,7
180,92,7
152,152,7
40,84,7
152,64,7
160,28,7
36,56,7
48,60,7
36,156,7
28,144,7
148,96,7
20,76,7
60,92,5
56,160,7
96,24,7
144,140,7
96,64,7
24,148,7
100,108,5
76,156,7
48,104,7
28,64,7
156,172,7
124,68,7
164,140,7
96,164,7
16,176,7
96,80,0
64,172,7
32,140,7
140,28,7
8,116,7
176,120,7
104,68,5
20,8,7
52,124,7
84,44,7
52,48,7
164,40,7
112,88,5
80,108,5
144,104,7
64,68,7
168,24,7
128,180,7
152,40,7
168,176,7
32,164,7
20,20,7
80,116,5
12,40,7
100,36,7
172,20,7
112,84,5
12,4,7
152,104,7
16,24,7
116,180,7
108,152,7
68,124,5
112,156,7
0,40,7
4,56,7
16,88,7
88,176,7
24,60,7
60,80,7
112,104,5
4,76,7
100,40,7
20,32,7
64,176,7
40,76,7
68,112,5
104,112,5
140,164,7
52,40,7
80,80,7
132,160,7
164,172,7
0,160,7
20,108,7
132,136,7
4,16,7
4,152,7
16,112,7
128,44,7
176,180,7
116,172,7
156,80,7
140,104,7
68,104,5
20,96,7
124,52,7
52,36,7
116,72,5
20,132,7
160,124,7
148,28,7
84,120,7
8,144,7
16,172,7
52,80,7
96,120,7
72,180,7
168,84,7
44,0,7
28,8,7
60,64,7
72,176,7
24,136,7
88,16,7
72,144,7
72,56,7
104,164,7
32,12,7
68,92,5
12,104,7
16,152,7
64,72,7
116,100,5
112,116,5
120,108,5
176,72,7
108,88,5
12,56,7
16,52,7
136,44,7
172,176,7
92,176,7
104,120,7
40,100,7
96,124,7
92,108,5
40,20,7
72,132,7
164,180,7
76,92,5
112,52,7
124,120,7
44,84,7
16,92,7
136,160,7
92,156,7
124,0,7
132,52,7
40,108,7
84,180,7
96,76,0
112,132,7
108,16,7
64,116,5
56,120,7
112,12,7
124,96,5
152,128,7
176,144,7
136,36,7
100,48,7
60,152,7
108,92,5
52,152,7
144,112,7
120,168,7
12,172,7
36,144,7
48,36,7
4,136,7
100,4,7
72,44,7
140,64,7
84,72,7
4,132,7
176,176,7
88,80,7
164,116,7
72,64,7
172,100,7
88,112,5
20,52,7
116,88,5
168,120,7
0,164,7
20,24,7
80,20,7
84,160,7
124,136,7
52,0,7
112,0,7
140,172,7
4,72,7
80,64,7
60,44,7
164,48,7
120,56,7
32,32,7
164,132,7
148,172,7
168,40,7
108,100,5
144,80,7
76,168,7
56,144,7
72,88,5
128,160,7
8,48,7
48,148,7
68,144,7
80,52,7
152,124,7
144,24,7
164,68,7
84,84,7
4,48,7
84,112,7
136,132,7
44,148,7
0,100,7
108,32,7
28,0,7
60,8,7
56,20,7
88,136,7
148,60,7
168,28,7
168,172,7
72,156,7
160,116,7
80,68,7
68,100,5
0,16,7
36,180,7
140,60,7
112,64,5
0,168,7
156,76,7
52,44,7
60,96,5
120,4,7
64,96,5
112,112,5
16,104,7
56,60,7
140,16,7
68,44,7
20,176,7
64,100,5
36,4,7
36,108,7
124,72,5
124,140,7
68,132,7
12,12,7
96,172,7
84,176,7
68,68,7
180,136,7
68,0,7
164,92,7
128,0,7
44,76,7
104,76,5
156,136,7
60,32,7
112,28,7
68,108,5
92,56,7
128,164,7
120,0,7
180,84,7
40,48,7
120,116,7
100,160,7
144,100,7
8,24,7
120,68,5
4,40,7
120,176,7
172,120,7
108,140,7
100,152,7
0,104,7
164,112,7
128,168,7
132,20,7
132,88,7
116,76,5
116,104,5
148,116,7
64,40,7
112,120,7
112,144,7
44,100,7
112,24,7
104,48,7
140,152,7
180,148,7
40,96,7
48,24,7
156,168,7
60,172,7
56,88,7
128,148,7
20,144,7
152,28,7
104,40,7
112,100,5
160,4,7
0,132,7
104,28,7
44,152,7
52,32,7
52,176,7
88,68,7
164,168,7
168,136,7
160,8,7
56,100,7
96,36,7
120,32,7
88,84,0
112,56,7
48,88,7
48,44,7
64,8,7
60,148,7
96,56,7
108,28,7
8,156,7
144,88,7
116,96,5
172,132,7
104,92,5
160,0,7
12,52,7
136,176,7
136,168,7
24,92,7
176,152,7
28,28,7
120,44,7
60,60,7
12,148,7
4,92,7
44,40,7
128,72,7
108,128,7
144,160,7
144,84,7
68,120,7
44,132,7
72,32,7
76,56,7
168,20,7
48,56,7
56,124,7
180,80,7
168,8,7
112,108,5
124,80,7
8,60,7
72,148,7
164,52,7
64,28,7
68,24,7
160,172,7
20,172,7
64,168,7
148,44,7
136,60,7
128,48,7
56,112,5
164,24,7
76,100,5
152,112,7
36,28,7
44,156,7
176,0,7
68,48,7
64,92,5
80,36,7
68,96,5
140,136,7
116,164,7
168,76,7
140,120,7
68,160,7
100,116,5
96,136,7
92,72,7
148,140,7
176,172,7
172,0,7
124,84,7
36,148,7
56,76,7
160,160,7
48,176,7
112,40,7
108,36,7
0,56,7
172,92,7
160,92,7
156,180,7
76,76,7
108,120,7
52,68,7
36,36,7
108,156,7
140,100,7
112,164,7
24,28,7
76,64,7
140,72,7
84,0,7
36,72,7
180,112,7
92,100,5
76,32,7
152,120,7
172,104,7
40,88,7
52,24,7
72,76,7
180,116,7
68,64,7
140,160,7
88,12,7
32,68,7
132,76,7
32,20,7
128,20,7
36,164,7
132,84,7
160,176,7
28,132,7
168,60,7
100,132,7
8,108,7
60,28,7
100,140,7
56,4,7
92,20,7
144,76,7
104,0,7
0,72,7
144,168,7
28,180,7
136,20,7
140,128,7
32,56,7
8,76,7
96,44,7
128,172,7
180,132,7
44,140,7
172,124,7
88,104,8
172,108,7
60,136,7
80,92,5
12,140,7
8,164,7
176,68,7
68,4,7
172,68,7
68,168,7
124,16,7
12,100,7
28,176,7
16,148,7
76,136,7
76,44,7
28,12,7
100,60,7
104,84,5
28,32,7
28,48,7
88,44,7
32,36,7
168,12,7
100,0,7
0,116,7
40,12,7
156,148,7
124,144,7
60,120,5
4,100,7
88,48,7
168,68,7
108,96,5
8,80,7
156,152,7
28,112,7
56,140,7
128,60,7
164,96,7
108,52,7
104,176,7
108,44,7
96,160,7
36,136,7
172,8,7
132,132,7
84,144,7
128,68,7
128,64,7
36,84,7
176,156,7
96,140,7
180,8,7
136,52,7
92,24,7
100,64,7
60,128,7
52,156,7
128,96,7
116,24,7
116,32,7
116,144,7
88,100,8
24,144,7
76,96,5
168,92,7
152,116,7
148,124,7
20,48,7
76,176,7
24,108,7
0,84,7
176,24,7
180,168,7
148,92,7
72,68,7
84,20,7
156,108,7
108,4,7
140,140,7
140,32,7
172,48,7
8,148,7
76,116,5
64,108,5
172,32,7
60,144,7
132,36,7
128,112,7
172,16,7
180,120,7
116,136,7
8,44,7
12,44,7
136,92,7
136,140,7
132,108,7
152,56,7
60,124,5
164,44,7
160,32,7
40,144,7
168,140,7
96,152,7
40,72,7
128,120,7
92,96,5
48,48,7
160,12,7
64,20,7
72,20,7
152,24,7
8,172,7
152,156,7
176,128,7
96,180,7
152,136,7
180,40,7
180,176,7
24,132,7
160,120,7
132,40,7
144,144,7
108,48,7
124,168,7
24,12,7
44,172,7
140,132,7
72,96,5
156,4,7
116,48,7
176,64,7
20,60,7
116,120,7
64,84,7
72,0,7
88,36,7
152,100,7
176,148,7
8,104,7
100,128,7
160,152,7
80,84,7
136,76,7
0,36,7
16,20,7
72,8,7
132,104,7
12,128,7
168,0,7
128,104,7
20,116,7
20,104,7
80,172,7
120,180,7
168,180,7
180,32,7
108,160,7
24,80,7
160,20,7
172,180,7
120,96,5
80,144,7
88,56,7
76,148,7
92,172,7
104,12,7
48,68,7
56,32,7
96,32,7
52,172,7
164,16,7
88,120,7
4,168,7
48,140,7
32,44,7
48,8,7
156,156,7
144,36,7
8,136,7
4,0,7
48,52,7
32,60,7
116,52,7
88,40,7
32,152,7
156,176,7
104,24,7
168,96,7
40,64,7
160,84,7
160,128,7
160,88,7
64,112,5
168,4,7
164,56,7
44,168,7
52,92,7
84,96,0
108,124,7
4,108,7
80,48,7
20,0,7
144,8,7
156,128,7
20,152,7
40,24,7
40,156,7
160,60,7
32,136,7
152,164,7
92,48,7
136,64,7
152,72,7
100,56,7
56,40,7
28,76,7
112,36,7
112,152,7
124,12,7
12,28,7
124,156,7
12,116,7
72,80,7
24,96,7
12,24,7
112,32,7
132,140,7
52,132,7
132,12,7
116,60,7
84,32,7
92,52,7
0,96,7
144,96,7
148,32,7
148,160,7
112,180,7
128,176,7
52,128,7
152,132,7
96,0,7
0,20,7
40,16,7
92,88,0
92,64,7
176,168,7
20,164,7
116,0,7
116,44,7
148,176,7
24,40,7
56,128,7
124,8,7
96,16,7
92,116,5
88,160,7
76,40,7
84,132,7
20,180,7
156,164,7
80,128,7
60,112,5
28,16,7
56,68,7
56,96,7
16,168,7
104,32,7
100,100,5
24,44,7
136,164,7
76,8,7
84,100,0
140,56,7
140,168,7
36,64,7
180,172,7
104,96,5
96,92,5
36,52,7
156,84,7
128,36,7
144,128,7
108,24,7
4,36,7
160,76,7
8,16,7
164,144,7
52,88,7
120,28,7
64,104,5
108,144,7
148,72,7
52,56,7
168,32,7
96,48,7
52,72,7
28,56,7
0,128,7
12,64,7
124,148,7
64,152,7
148,64,7
96,116,5
36,32,7
48,16,7
144,172,7
64,36,7
56,168,7
80,8,7
172,24,7
56,72,7
92,144,7
148,76,7
44,12,7
140,124,7
24,160,7
44,56,7
116,152,7
8,20,7
40,28,7
76,0,7
108,20,7
104,156,7
92,168,7
120,72,7
48,28,7
156,96,7
124,36,7
176,60,7
84,156,7
156,56,7
24,168,7
132,120,7
124,160,7
44,96,7
28,36,7
132,148,7
68,156,7
80,140,7
40,176,7
52,140,7
60,108,5
164,160,7
28,128,7
72,152,7
156,24,7
152,176,7
76,12,7
28,20,7
64,144,7
16,84,7
24,32,7
84,140,7
40,52,7
60,140,7
20,128,7
88,128,7
4,144,7
160,36,7
176,84,7
28,40,7
60,36,7
32,72,7
40,160,7
32,24,7
168,144,7
120,12,7
168,36,7
16,96,7
180,96,7
68,32,7
164,164,7
172,72,7
108,176,7
16,44,7
164,148,7
72,128,7
156,92,7
32,132,7
116,124,7
108,180,7
152,52,7
108,116,5
132,64,7
32,128,7
180,4,7
172,4,7
80,28,7
64,128,7
32,52,7
104,136,7
160,112,7
48,152,7
144,176,7
180,28,7
24,48,7
52,64,7
172,160,7
4,96,7
4,112,7
64,52,7
108,80,5
44,92,7
4,12,7
64,132,7
80,40,7
108,172,7
56,16,7
80,12,7
132,24,7
36,24,7
60,68,7
32,100,7
44,48,7
108,64,7
0,148,7
92,120,7
52,164,7
16,56,7
24,172,7
144,156,7
44,60,7
136,172,7
12,144,7
64,56,7
164,100,7
28,160,7
28,52,7
180,64,7
156,68,7
120,128,7
132,128,7
88,52,7
68,76,7
64,16,7
56,64,7
140,76,7
176,124,7
164,128,7
128,88,7
128,16,7
84,28,7
140,148,7
144,60,7
92,8,7
172,28,7
4,180,7
16,60,7
84,172,7
156,116,7
156,48,7
4,60,7
180,164,7
64,88,5
24,116,7
24,76,7
120,40,7
152,160,7
168,108,7
68,40,7
48,92,7
76,68,7
8,92,7
100,44,7
16,80,7
24,4,7
12,32,7
28,80,7
124,172,7
32,176,7
48,172,7
80,96,5
96,176,7
32,76,7
104,148,7
52,76,7
48,116,7
128,152,7
132,8,7
116,4,7
12,112,7
108,72,5
156,72,7
36,100,7
28,88,7
20,72,7
0,88,7
128,156,7
52,120,7
40,112,7
164,36,7
24,72,7
8,160,7
36,116,7
36,120,7
100,176,7
24,20,7
92,148,7
180,128,7
52,28,7
72,52,7
48,72,7
108,148,7
96,88,5
12,176,7
144,164,7
156,100,7
92,68,7
8,152,7
12,180,7
48,0,7
24,24,7
56,172,7
44,52,7
88,132,7
128,24,7
144,20,7
12,132,7
60,48,7
60,16,7
124,32,7
84,36,7
92,32,7
152,76,7
40,120,7
32,104,7
68,148,7
84,52,7
44,108,7
148,100,7
84,108,8
52,60,7
28,96,7
160,16,7
28,116,7
88,76,7
40,36,7
48,96,7
148,136,7
172,40,7
40,124,7
4,160,7
104,152,7
20,168,7
0,12,7
160,72,7
100,80,0
80,168,7
136,88,7
28,44,7
100,144,7
116,84,5
8,96,7
88,4,7
116,64,5
120,136,7
120,60,7
124,100,7
88,92,0
68,128,7
72,40,7
172,56,7
152,20,7
124,88,7
88,172,7
48,132,7
172,144,7
172,140,7
100,52,7
180,36,7
0,124,7
0,92,7
36,20,7
132,144,7
100,148,7
80,32,7
116,8,7
176,44,7
92,44,7
148,148,7
136,12,7
156,104,7
160,144,7
60,84,7
48,160,7
100,96,5
144,148,7
128,12,7
0,48,7
80,164,7
12,60,7
32,156,7
60,12,7
120,84,5
72,48,7
0,32,7
136,28,7
12,108,7
108,68,5
4,128,7
168,164,7
168,128,7
56,56,7
32,16,7
12,76,7
48,112,7
52,8,7
116,132,7
8,128,7
168,152,7
156,28,7
0,120,7
12,84,7
100,68,7
16,4,7
64,180,7
132,92,7
40,0,7
4,164,7
132,28,7
156,120,7
96,128,7
76,104,5
104,116,5
36,104,7
32,168,7
16,68,7
84,76,7
32,4,7
164,124,7
136,84,7
180,88,7
140,44,7
80,76,7
92,180,7
108,104,5
172,168,7
4,44,7
144,4,7
148,12,7
128,40,7
56,136,7
48,12,7
4,80,7
44,124,7
52,148,7
44,104,7
36,12,7
60,132,7
20,120,7
84,88,7
36,176,7
120,148,7
116,20,7
96,84,0
128,52,7
60,24,7
172,116,7
136,104,7
0,112,7
148,20,7
148,108,7
24,64,7
152,60,7
180,16,7
0,144,7
92,4,7
152,0,7
64,0,7
108,76,7
76,144,7
60,72,7
104,44,7
108,56,7
144,116,7
76,20,7
88,140,7
48,144,7
172,84,7
36,172,7
72,4,7
16,144,7
128,136,7
96,104,5
160,156,7
40,172,7
108,112,5
148,104,7
32,92,7
100,12,7
16,48,7
172,80,7
148,24,7
136,0,7
28,104,7
176,36,7
0,76,7
180,156,7
16,156,7
116,128,7
120,16,7
64,140,7
32,144,7
124,92,5
132,0,7
20,44,7
92,164,7
156,8,7
144,28,7
72,12,7
0,44,7
112,8,7
76,60,7
72,140,7
60,168,7
48,32,7
92,76,7
176,116,7
156,140,7
56,24,7
96,108,5
100,20,7
4,28,7
80,136,7
44,44,7
168,100,7
52,180,7
180,72,7
44,8,7
24,176,7
88,108,5
100,168,7
140,0,7
112,4,7
156,88,7
96,156,7
160,52,7
72,160,7
84,116,7
96,60,7
140,96,7
128,140,7
52,84,7
124,44,7
148,48,7
36,88,7
28,92,7
40,92,7
28,68,7
76,164,7
104,100,5
8,176,7
36,96,7
156,124,7
60,0,7
8,120,7
180,140,7
80,160,7
16,180,7
152,88,7
168,88,7
96,52,7
148,0,7
160,136,7
108,108,5
16,124,7
180,104,7
172,136,7
144,40,7
12,16,7
156,16,7
140,84,7
40,4,7
120,64,7
4,116,7
152,140,7
156,0,7
48,168,7
92,40,7
76,132,7
68,8,7
28,168,7
128,108,7
16,160,7
176,12,7
16,12,7
96,68,7
28,108,7
168,72,7
112,168,7
176,104,7
148,8,7
68,56,7
96,112,5
0,140,7
124,112,7
40,104,7
172,12,7
164,156,7
12,72,7
48,40,7
104,160,7
4,52,7
100,156,7
84,148,7
180,144,7
32,116,7
4,124,7
40,56,7
8,40,7
148,180,7
104,88,5
8,68,7
176,112,7
16,64,7
64,64,7
108,136,7
72,116,7
180,124,7
36,160,7
76,48,7
88,88,0
88,116,5
104,72,7
24,140,7
36,92,7
136,8,7
92,60,7
172,88,7
32,0,7
164,76,7
108,12,7
92,136,7
52,96,7
180,12,7
36,80,7
56,52,7
112,16,7
16,72,7
176,40,7
16,120,7
80,112,7
120,120,7
144,56,7
8,140,7
4,8,7
12,124,7
16,128,7
148,80,7
176,28,7
120,156,7
100,180,7
104,128,7
96,12,7
24,8,7
168,132,7
108,40,7
20,112,7
128,84,7
8,84,7
60,20,7
144,124,7
104,4,7
112,44,7
128,28,7
120,160,7
8,4,7
120,80,5
64,48,7
156,32,7
172,112,7
104,168,7
72,24,7
144,48,7
180,180,7
12,156,7
20,4,7
28,72,7
48,100,7
76,172,7
132,72,7
164,108,7
104,80,5
92,112,5
12,164,7
140,12,7
132,152,7
44,164,7
4,20,7
160,48,7
120,88,5
120,92,5
136,56,7
148,128,7
80,44,7
132,68,7
148,68,7
56,36,7
12,96,7
16,164,7
148,36,7
44,160,7
100,16,7
92,16,7
172,172,7
116,168,7
52,12,7
16,100,7
76,4,7
112,60,7
108,132,7
172,76,7
8,36,7
80,72,7
116,92,5
64,4,7
176,88,7
160,68,7
52,16,7
60,116,5
68,12,7
48,64,7
80,120,7
168,52,7
96,144,7
92,80,0
180,100,7
8,72,7
56,180,7
112,92,5
128,100,7
120,124,7
76,108,5
124,76,7
152,36,7
12,36,7
136,4,7
40,168,7
120,20,7
56,176,7
80,4,7
36,168,7
0,0,7
136,152,7
32,84,7
124,104,5
0,136,7
176,56,7
80,132,7
36,44,7
72,168,7
36,128,7
140,108,7
164,84,7
112,76,5
80,156,7
52,100,7
116,112,5
176,80,7
168,80,7
144,32,7
60,40,7
56,48,7
112,160,7
44,144,7
132,156,7
16,108,7
164,0,7
168,104,7
60,160,7
140,24,7
8,28,7
24,36,7
12,136,7
36,152,7
140,156,7
124,108,5
124,40,7
124,4,7
100,120,7
152,32,7
12,20,7
72,72,7
120,144,7
80,0,7
76,52,7
148,120,7
0,4,7
60,104,5
144,64,7
68,84,7
68,20,7
40,80,7
84,92,0
96,100,5
124,176,7
116,28,7
48,156,7
132,180,7
104,64,7
128,32,7
148,164,7
24,164,7
24,104,7
36,68,7
136,124,7
40,148,7
0,28,7
100,72,7
132,172,7
36,132,7
28,148,7
76,16,7
56,164,7
156,20,7
136,144,7
32,172,7
12,80,7
124,28,7
168,56,7
80,148,7
24,100,7
72,104,5
112,96,5
72,60,7
88,72,7
20,28,7
152,96,7
80,180,7
56,108,5
132,4,7
128,124,7
180,76,7
84,24,7
8,180,7
96,20,7
64,136,7
44,136,7
32,8,7
120,36,7
132,48,7
36,140,7
92,84,0
32,88,7
116,156,7
40,152,7
36,0,7
180,44,7
112,172,7
92,124,7
60,180,7
136,156,7
0,52,7
144,12,7
128,56,7
164,88,7
176,76,7
68,88,5
0,68,7
52,52,7
32,80,7
52,4,7
12,48,7
120,104,5
32,112,7
144,136,7
8,112,7
88,156,7
136,48,7
4,84,7
180,52,7
136,16,7
120,76,5
12,8,7
44,68,7
40,8,7
4,148,7
132,80,7
160,24,7
44,112,7
148,168,7
136,148,7
40,40,7
8,52,7
80,152,7
112,176,7
