dir,x_pos,y_pos,prediction
12,24,2
108,84,9
152,12,9
24,12,2
136,168,9
68,140,9
128,52,9
116,112,2
84,100,9
76,152,9
164,144,2
96,52,9
64,176,2
28,24,2
116,180,9
164,92,2
8,140,2
16,140,2
176,160,2
8,152,2
36,20,9
120,24,9
120,76,9
20,124,2
88,52,9
92,4,9
8,120,2
64,136,9
32,80,2
164,136,9
92,124,9
80,116,2
172,24,9
44,164,9
36,32,9
136,120,2
4,108,2
180,124,9
96,40,9
140,80,9
156,112,2
76,112,9
8,112,2
4,88,2
84,52,9
64,132,9
104,148,9
96,144,9
164,124,2
140,12,9
116,24,9
92,116,9
12,152,2
108,12,9
8,164,9
88,128,9
152,132,9
172,148,2
60,80,9
160,100,2
148,176,2
0,124,2
116,140,9
32,160,2
108,92,9
124,88,9
180,92,2
64,0,9
80,108,9
172,156,2
8,180,9
172,112,2
0,0,9
4,176,9
28,132,2
4,140,2
132,180,9
132,76,9
164,128,9
160,132,9
84,72,9
56,48,9
12,140,2
36,24,9
124,20,9
96,96,9
40,108,2
132,24,9
144,56,9
100,144,9
148,8,9
72,168,2
52,20,9
44,108,9
12,44,2
104,20,9
152,152,9
84,60,9
48,64,2
76,8,9
160,172,2
176,128,9
16,80,2
128,132,9
0,20,2
24,40,2
88,4,9
108,144,9
128,72,9
180,40,2
176,16,9
52,112,9
32,20,9
88,156,9
4,68,2
156,140,2
152,148,9
164,52,2
28,108,2
96,156,9
152,108,2
156,128,9
128,48,9
132,12,9
124,44,9
8,8,2
160,24,9
124,28,9
84,148,9
156,180,2
12,128,2
84,76,9
44,168,9
92,84,9
156,100,2
8,40,2
20,136,2
172,144,2
104,124,9
8,132,2
52,64,2
52,32,9
40,36,2
36,80,2
164,140,9
48,76,2
64,160,9
100,180,9
152,60,2
40,164,9
4,132,2
132,40,9
176,80,2
20,12,2
28,0,9
156,80,2
32,0,9
176,144,9
32,176,2
160,164,2
172,100,2
16,84,2
0,4,2
24,68,2
76,52,9
108,32,9
132,160,9
48,4,9
136,76,9
176,124,2
112,52,9
88,72,9
24,44,2
76,148,9
136,116,9
180,8,9
76,84,9
56,12,9
12,28,2
128,24,9
48,40,2
36,172,2
128,76,9
76,128,9
116,80,9
20,128,2
64,56,9
0,32,2
16,72,2
80,140,9
152,164,9
64,148,9
172,64,2
88,140,9
56,24,9
32,120,2
140,176,9
64,116,9
24,152,2
68,32,9
52,80,9
24,128,2
144,96,9
44,84,2
60,16,9
80,120,9
124,176,9
44,12,9
128,4,9
104,104,9
4,4,2
16,48,2
116,116,2
88,124,9
164,0,9
44,56,2
148,0,9
72,96,9
176,140,9
92,120,9
160,128,9
124,124,9
112,44,9
128,164,9
176,120,2
12,32,2
108,100,9
100,24,9
172,104,2
4,36,2
116,144,9
124,168,9
8,124,2
176,180,2
100,112,9
88,104,2
140,156,9
16,164,2
32,40,2
132,72,9
12,20,2
80,156,9
116,132,9
152,136,9
172,32,9
8,56,2
44,4,9
24,28,2
160,116,2
0,80,2
76,140,9
168,160,2
104,28,9
168,12,9
28,48,2
164,4,9
140,140,9
40,88,2
172,164,2
176,100,2
148,156,2
32,128,2
60,72,9
24,56,2
128,32,9
124,56,9
160,168,2
72,72,9
44,76,2
68,0,9
120,136,9
32,76,2
68,160,9
52,76,2
176,112,2
172,28,9
72,152,9
48,28,9
44,72,2
128,92,9
12,160,9
24,104,2
160,32,2
16,144,2
16,104,2
172,152,2
144,100,9
100,136,9
68,64,9
108,48,9
72,32,9
168,80,9
120,12,9
84,84,9
136,104,9
180,132,9
76,176,2
100,168,9
168,88,2
116,32,9
0,64,2
4,128,2
172,76,2
128,172,2
172,72,2
60,36,9
148,52,9
44,48,2
104,180,9
12,116,2
56,60,2
52,128,9
116,4,9
0,28,2
108,116,2
152,168,2
140,132,9
28,20,2
116,88,9
4,104,2
52,160,9
128,56,9
104,24,9
16,108,2
88,164,9
108,4,9
92,76,9
36,128,2
60,24,9
24,96,2
140,128,9
148,56,2
164,148,9
148,152,2
20,144,2
64,4,9
168,120,9
100,92,9
12,4,2
104,48,9
132,120,9
28,144,2
52,68,2
140,148,9
120,180,9
4,156,2
80,164,9
152,28,9
88,108,2
28,68,2
12,88,2
20,160,2
12,52,2
48,56,2
92,24,9
132,112,9
140,144,9
96,4,9
72,104,9
48,152,9
56,172,2
12,64,2
12,112,2
44,60,2
164,164,2
112,80,9
92,40,9
116,48,9
64,76,9
12,68,2
68,84,9
112,124,9
148,80,2
36,68,2
72,88,9
112,176,9
80,52,9
16,0,9
104,84,9
140,100,9
180,160,9
44,20,9
164,16,9
76,180,2
140,8,9
124,144,9
156,144,9
132,60,9
8,60,2
84,64,9
156,28,2
8,44,2
44,68,2
40,104,2
36,52,2
60,64,2
80,168,9
148,88,2
24,144,2
4,136,2
72,36,9
12,156,2
40,0,9
32,36,2
112,56,9
172,128,9
96,104,9
136,144,9
172,48,2
20,168,9
140,112,9
140,72,9
156,116,2
116,164,9
36,164,9
80,152,9
176,52,2
120,60,9
128,96,9
12,0,9
64,92,9
32,148,2
36,96,2
172,168,2
176,92,2
180,172,2
48,92,9
92,172,9
80,76,9
120,108,2
72,120,9
36,28,9
120,100,9
16,24,2
92,112,9
132,28,9
72,40,9
112,156,9
128,120,9
88,168,2
100,48,9
20,100,2
8,12,2
108,28,9
168,136,9
136,128,9
0,116,2
84,36,9
140,96,9
84,160,9
168,156,2
4,76,2
160,72,2
24,124,2
180,88,2
156,32,9
52,16,9
140,64,9
88,152,9
156,12,9
68,112,9
132,104,9
56,160,9
12,96,2
0,44,2
92,72,9
172,68,2
148,168,2
80,44,9
96,136,9
28,36,2
180,108,2
48,8,9
4,152,2
36,180,2
164,24,9
0,96,2
128,176,9
96,8,9
180,12,9
68,20,9
36,56,2
116,36,9
4,60,2
48,180,9
36,156,9
168,44,2
76,120,9
168,48,2
140,88,9
128,112,2
124,72,9
68,148,9
56,0,9
132,172,9
144,168,2
100,72,9
148,64,2
180,80,2
176,72,2
168,60,2
24,8,2
160,52,2
128,28,9
104,80,9
52,48,9
76,44,9
32,112,2
92,64,9
4,8,2
112,0,9
48,32,9
140,84,9
16,36,2
28,172,2
160,12,9
140,24,9
28,56,2
96,88,9
164,44,2
68,116,9
68,124,9
124,84,9
8,64,2
44,28,9
100,140,9
92,180,2
56,84,9
104,176,9
40,136,9
0,136,2
36,72,2
28,120,2
0,168,2
104,160,9
152,8,9
84,144,9
28,168,2
32,52,2
48,108,9
136,20,9
136,12,9
132,80,9
116,160,9
108,24,9
112,20,9
8,76,2
156,160,9
108,168,9
60,28,9
120,172,9
4,116,2
12,132,2
180,136,9
100,172,2
88,68,9
8,108,2
44,180,2
136,112,2
168,180,2
76,56,9
88,48,9
152,68,2
56,72,2
168,72,2
8,96,2
120,8,9
80,72,9
24,88,2
168,32,9
180,56,2
72,16,9
28,112,2
132,44,9
144,144,9
56,52,2
52,88,9
52,40,9
24,112,2
144,148,2
168,28,9
128,100,9
144,108,9
108,164,9
152,104,2
96,176,2
132,16,9
4,24,2
148,128,9
132,152,9
92,48,9
64,16,9
44,140,9
12,172,2
40,156,9
128,64,9
48,36,9
0,120,2
4,64,2
76,168,2
120,128,9
132,68,9
60,52,9
124,68,9
124,156,9
60,136,9
40,124,2
152,120,9
48,148,9
60,40,9
152,116,2
32,116,2
48,160,9
24,76,2
92,36,9
144,180,2
104,128,9
116,28,9
88,116,9
84,28,9
132,32,9
108,64,9
96,152,9
60,108,9
64,72,9
20,36,2
164,152,9
100,8,9
88,16,9
132,132,9
72,20,9
0,164,2
116,44,9
128,168,9
24,52,2
48,120,9
24,64,2
24,164,2
164,116,9
68,88,9
64,28,9
84,88,9
168,116,2
8,92,2
72,56,9
136,8,9
40,80,2
8,80,2
144,120,9
160,0,9
132,156,9
144,44,9
164,40,9
32,28,2
140,120,9
96,28,9
180,52,2
24,168,9
136,52,9
152,32,9
96,124,9
80,132,9
176,8,9
132,20,9
136,60,9
92,164,9
80,36,9
24,156,2
168,56,2
140,4,9
32,44,2
40,132,9
140,76,9
120,164,9
36,176,2
140,0,9
136,148,9
76,20,9
40,28,9
112,128,9
128,104,9
56,168,2
32,104,2
56,112,9
48,84,9
4,20,2
152,176,2
36,12,9
20,96,2
88,56,9
40,44,2
0,84,2
164,180,2
8,104,2
96,160,9
148,140,2
180,72,2
112,76,9
128,140,9
136,32,9
112,68,9
68,100,9
152,112,2
148,108,2
32,4,9
20,72,2
168,172,2
140,68,9
120,144,9
80,68,9
32,180,2
160,28,2
168,20,9
8,24,2
28,32,2
160,104,2
104,120,9
120,80,9
136,152,9
12,60,2
112,28,9
120,48,9
56,152,9
24,0,9
76,12,9
136,164,9
16,132,2
132,0,9
28,100,2
92,88,9
120,92,9
164,132,9
12,124,2
148,124,2
132,84,9
168,92,2
132,168,9
152,180,2
96,0,9
180,60,2
40,40,2
100,12,9
152,80,2
40,4,9
60,128,9
88,92,9
56,164,9
116,104,9
168,64,2
180,28,9
136,156,9
8,88,2
36,60,2
24,108,2
28,16,9
136,44,9
156,104,2
52,156,9
132,136,9
20,104,2
68,172,2
76,116,9
88,180,9
124,116,9
36,120,2
88,148,9
116,76,9
172,124,9
96,128,9
144,156,2
24,80,2
140,172,2
100,4,9
56,28,9
172,44,2
112,136,9
108,104,9
144,80,9
164,80,2
112,12,9
116,68,9
76,132,9
144,68,9
96,100,9
180,104,2
56,124,9
128,144,9
64,60,9
68,80,9
88,88,9
112,172,9
176,40,2
100,60,9
116,56,9
180,148,2
16,32,2
0,48,2
64,52,9
8,136,2
40,68,2
64,48,9
48,144,9
152,144,9
24,4,9
40,148,9
16,96,2
8,172,2
68,40,9
72,116,9
152,88,2
132,56,9
12,100,2
20,56,2
80,84,9
60,160,9
44,160,9
68,56,9
56,68,2
136,72,9
56,16,9
56,180,9
20,88,2
160,120,9
28,156,2
104,132,9
80,124,9
24,116,2
100,176,9
40,160,9
124,152,9
64,168,2
104,4,9
176,104,2
104,112,9
12,136,2
180,120,2
20,140,2
168,124,9
80,28,9
84,152,9
152,48,9
64,88,9
16,60,2
84,16,9
8,116,2
84,116,2
148,136,2
92,100,9
172,180,2
176,116,2
52,12,9
76,16,9
168,148,2
160,56,2
36,168,9
112,132,9
132,128,9
156,20,9
88,136,9
176,136,9
148,44,9
32,8,9
40,144,9
4,92,2
84,128,9
48,44,2
136,124,9
124,80,9
20,60,2
116,128,9
36,92,2
72,76,9
24,20,2
104,52,9
160,96,2
44,52,2
0,56,2
128,20,9
172,0,9
144,8,9
116,12,9
132,124,9
40,48,2
36,16,9
100,56,9
32,12,9
64,96,9
136,80,9
68,144,9
0,52,2
48,20,9
84,132,9
108,172,9
124,100,9
108,96,9
32,132,2
60,116,9
60,84,9
152,56,9
60,12,9
56,128,9
36,76,2
64,120,9
56,96,9
168,52,2
164,88,2
84,44,9
128,136,9
136,176,2
92,44,9
148,48,9
164,120,9
